sample_id,site_id,site_code,day,month,year,taxon_code,taxon_name,taxon_id,abundance,ept,diptera,insect,mollusc,annelid,crustacea,group
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Gomphus_sp.;5331,Gomphus_sp.,5331,1,NA,NA,Yes,NA,NA,NA,Odonata
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Gyraulus_sp.;5359,Gyraulus_sp.,5359,23,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Ithytrichia_lamellaris;5677,Ithytrichia_lamellaris,5677,17,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Leptophlebia_sp.;5731,Leptophlebia_sp.,5731,25,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Limnius_sp._Ad.;12093,Limnius_sp._Ad.,12093,32,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Lymnaea_sp.;5919,Lymnaea_sp.,5919,13,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,38,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Ophiogomphus_cecilia;8175,Ophiogomphus_cecilia,8175,3,NA,NA,Yes,NA,NA,NA,Odonata
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Piscicola_geometra;6408,Piscicola_geometra,6408,1,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Pisidium_sp.;6425,Pisidium_sp.,6425,18,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Radix_sp.;6673,Radix_sp.,6673,2,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Sphaerium_sp.;6886,Sphaerium_sp.,6886,30,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1348_2016_11.10.2016,LTR1348,LTR1348_2016,11,10,2016,Theodoxus_fluviatilis;7025,Theodoxus_fluviatilis,7025,10,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,20,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Atherix_sp.;4365,Atherix_sp.,4365,9,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Baetis_sp.;4419,Baetis_sp.,4419,17,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Brachycentrus_sp.;4480,Brachycentrus_sp.,4480,48,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Calopteryx_sp.;4531,Calopteryx_sp.,4531,1,NA,NA,Yes,NA,NA,NA,Odonata
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Centroptilum_luteolum;8850,Centroptilum_luteolum,8850,15,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,17,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Dicranota_bimaculata;7186,Dicranota_bimaculata,7186,1,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Ephemera_sp.;5128,Ephemera_sp.,5128,1,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,3,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Gomphus_sp.;5331,Gomphus_sp.,5331,6,NA,NA,Yes,NA,NA,NA,Odonata
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Isoperla_sp.;5673,Isoperla_sp.,5673,5,Yes,NA,Yes,NA,NA,NA,Plecoptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Limnius_sp._Ad.;12093,Limnius_sp._Ad.,12093,33,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Lumbriculus_sp.;5906,Lumbriculus_sp.,5906,11,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Nemoura_sp.;6108,Nemoura_sp.,6108,6,Yes,NA,Yes,NA,NA,NA,Plecoptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Physa_sp.;9146,Physa_sp.,9146,8,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Pisidium_sp.;6425,Pisidium_sp.,6425,42,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Sphaerium_sp.;6886,Sphaerium_sp.,6886,19,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Tipula_sp.;7077,Tipula_sp.,7077,1,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1348_2017_3.10.2017,LTR1348,LTR1348_2017,3,10,2017,Tubifex_sp.;7115,Tubifex_sp.,7115,23,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,35,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Baetis_sp.;4419,Baetis_sp.,4419,23,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Bithynia_tentaculata;4462,Bithynia_tentaculata,4462,28,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Brachycentrus_sp.;4480,Brachycentrus_sp.,4480,13,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Calopteryx_sp.;4531,Calopteryx_sp.,4531,22,NA,NA,Yes,NA,NA,NA,Odonata
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Centroptilum_luteolum;8850,Centroptilum_luteolum,8850,15,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,44,NA,Yes,Yes,NA,NA,NA,Diptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Cordulia_aenea;4741,Cordulia_aenea,4741,1,NA,NA,Yes,NA,NA,NA,Odonata
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Corixa_sp.;4746,Corixa_sp.,4746,9,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Ephemera_sp.;5128,Ephemera_sp.,5128,10,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,3,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Gomphus_sp.;5331,Gomphus_sp.,5331,1,NA,NA,Yes,NA,NA,NA,Odonata
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Hesperocorixa_sp.;9014,Hesperocorixa_sp.,9014,17,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Limnius_sp._Ad.;12093,Limnius_sp._Ad.,12093,20,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Lymnaea_sp.;5919,Lymnaea_sp.,5919,71,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Notidobia_ciliaris;6134,Notidobia_ciliaris,6134,8,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,29,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Peregriana_peregra;5919,Peregriana_peregra,5919,2,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Pisidium_sp.;6425,Pisidium_sp.,6425,34,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Platycnemis_sp.;9156,Platycnemis_sp.,9156,13,NA,NA,Yes,NA,NA,NA,Odonata
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Polycentropus_sp.;6472,Polycentropus_sp.,6472,10,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Radix_sp.;6673,Radix_sp.,6673,12,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Sphaerium_sp.;6886,Sphaerium_sp.,6886,45,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Taeniopteryx_nebulosa;6969,Taeniopteryx_nebulosa,6969,21,Yes,NA,Yes,NA,NA,NA,Plecoptera
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Theodoxus_fluviatilis;7025,Theodoxus_fluviatilis,7025,9,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Tubifex_sp.;7115,Tubifex_sp.,7115,6,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR1348_2020_7.10.2020,LTR1348,LTR1348_2020,7,10,2020,Viviparus_viviparus;7158,Viviparus_viviparus,7158,5,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Agabus_sp._Ad.;11659,Agabus_sp._Ad.,11659,6,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Caenis_sp.;4528,Caenis_sp.,4528,18,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Calopteryx_sp.;4531,Calopteryx_sp.,4531,9,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,25,NA,Yes,Yes,NA,NA,NA,Diptera
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Ephemera_sp.;5128,Ephemera_sp.,5128,8,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Gammarus_sp.;5293,Gammarus_sp.,5293,3,NA,NA,NA,NA,NA,Yes,Crustacea
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Gomphus_sp.;5331,Gomphus_sp.,5331,2,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Hydroptila_sp.;5616,Hydroptila_sp.,5616,35,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Ischnura_sp.;9045,Ischnura_sp.,9045,1,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,28,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Paraleptophlebia_sp.;6308,Paraleptophlebia_sp.,6308,10,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Pisidium_sp.;6425,Pisidium_sp.,6425,18,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Potamophylax_sp.;6527,Potamophylax_sp.,6527,8,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2010_27.9.2010,LTR137,LTR137_2010,27,9,2010,Sigara_sp.;6829,Sigara_sp.,6829,12,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Agabus_sp._Ad.;11659,Agabus_sp._Ad.,11659,8,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Anabolia_sp.;4301,Anabolia_sp.,4301,8,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Baetis_sp.;4419,Baetis_sp.,4419,19,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Calopteryx_sp.;4531,Calopteryx_sp.,4531,8,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,61,NA,Yes,Yes,NA,NA,NA,Diptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Cloeon_sp.;4709,Cloeon_sp.,4709,22,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Dytiscus_sp._Ad.;11784,Dytiscus_sp._Ad.,11784,6,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Elmis_sp._Ad.;12072,Elmis_sp._Ad.,12072,33,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,9,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Goera_pilosa;5329,Goera_pilosa,5329,22,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Hydropsyche_sp.;5605,Hydropsyche_sp.,5605,89,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Kageronia_fuscogrisea;5452,Kageronia_fuscogrisea,5452,19,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Limnephilus_sp.;5844,Limnephilus_sp.,5844,46,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Limnius_sp._Ad.;12093,Limnius_sp._Ad.,12093,18,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Lithax_obscurus;5894,Lithax_obscurus,5894,19,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Lymnaea_sp.;5919,Lymnaea_sp.,5919,19,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Notonecta_sp.;6139,Notonecta_sp.,6139,16,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,23,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR137_2012_25.9.2012,LTR137,LTR137_2012,25,9,2012,Potamophylax_sp.;6527,Potamophylax_sp.,6527,14,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Ancylus_fluviatilis;4310,Ancylus_fluviatilis,4310,33,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Aphelocheirus_aestivalis;4335,Aphelocheirus_aestivalis,4335,19,NA,NA,Yes,NA,NA,NA,Hemiptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Asellus_aquaticus;8691,Asellus_aquaticus,8691,35,NA,NA,NA,NA,NA,Yes,Crustacea
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Atherix_sp.;4365,Atherix_sp.,4365,21,NA,Yes,Yes,NA,NA,NA,Diptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Bithynia_tentaculata;4462,Bithynia_tentaculata,4462,28,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Borysthenia_naticina;4471,Borysthenia_naticina,4471,20,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Brachycentrus_sp.;4480,Brachycentrus_sp.,4480,40,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Calopteryx_sp.;4531,Calopteryx_sp.,4531,9,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,21,NA,Yes,Yes,NA,NA,NA,Diptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Chloroperla_sp.;4671,Chloroperla_sp.,4671,19,Yes,NA,Yes,NA,NA,NA,Plecoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Elmis_sp._Ad.;12072,Elmis_sp._Ad.,12072,32,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Ephemera_sp.;5128,Ephemera_sp.,5128,18,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Erpobdella_octoculata;5159,Erpobdella_octoculata,5159,9,NA,NA,NA,NA,Yes,NA,Hirudinea
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Gomphus_sp.;5331,Gomphus_sp.,5331,2,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Gyraulus_sp.;5359,Gyraulus_sp.,5359,26,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Gyrinus_sp._Ad.;12412,Gyrinus_sp._Ad.,12412,8,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Heptagenia_sp.;5456,Heptagenia_sp.,5456,37,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Hydropsyche_sp.;5605,Hydropsyche_sp.,5605,57,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Ilybius_sp._Ad.;11733,Ilybius_sp._Ad.,11733,10,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Limnius_sp._Ad.;12093,Limnius_sp._Ad.,12093,41,NA,NA,Yes,NA,NA,NA,Coleoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Lymnaea_sp.;5919,Lymnaea_sp.,5919,25,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Mystacides_sp.;6065,Mystacides_sp.,6065,31,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,35,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Oxyethira_sp.;6268,Oxyethira_sp.,6268,38,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Paraleptophlebia_sp.;6308,Paraleptophlebia_sp.,6308,57,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Parapoynx_stratiotata;9461,Parapoynx_stratiotata,9461,12,NA,NA,Yes,NA,NA,NA,Lepidoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Pisidium_sp.;6425,Pisidium_sp.,6425,109,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Platycnemis_sp.;9156,Platycnemis_sp.,9156,10,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Sialis_sp.;6823,Sialis_sp.,6823,16,NA,NA,Yes,NA,NA,NA,Megaloptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Simuliidae_Gen._sp.;6842,Simuliidae_Gen._sp.,6842,47,NA,Yes,Yes,NA,NA,NA,Diptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Sphaerium_sp.;6886,Sphaerium_sp.,6886,58,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Taeniopteryx_nebulosa;6969,Taeniopteryx_nebulosa,6969,34,Yes,NA,Yes,NA,NA,NA,Plecoptera
LTR137_2013_10.10.2013,LTR137,LTR137_2013,10,10,2013,Tipula_sp.;7077,Tipula_sp.,7077,8,NA,Yes,Yes,NA,NA,NA,Diptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Athripsodes_sp.;4371,Athripsodes_sp.,4371,7,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Bithynia_tentaculata;4462,Bithynia_tentaculata,4462,6,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Borysthenia_naticina;4471,Borysthenia_naticina,4471,15,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Caenis_sp.;4528,Caenis_sp.,4528,5,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Calopteryx_sp.;4531,Calopteryx_sp.,4531,1,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Chironomidae_Gen._sp.;4642,Chironomidae_Gen._sp.,4642,10,NA,Yes,Yes,NA,NA,NA,Diptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Cloeon_sp.;4709,Cloeon_sp.,4709,12,Yes,NA,Yes,NA,NA,NA,Ephemeroptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Gammarus_sp.;5293,Gammarus_sp.,5293,11,NA,NA,NA,NA,NA,Yes,Crustacea
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Goera_pilosa;5329,Goera_pilosa,5329,1,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Gomphus_sp.;5331,Gomphus_sp.,5331,3,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Gyraulus_sp.;5359,Gyraulus_sp.,5359,11,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Hydropsyche_sp.;5605,Hydropsyche_sp.,5605,6,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Hydroptila_sp.;5616,Hydroptila_sp.,5616,8,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Ischnura_sp.;9045,Ischnura_sp.,9045,9,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Molanna_sp.;9091,Molanna_sp.,9091,3,Yes,NA,Yes,NA,NA,NA,Trichoptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Oligochaeta_Gen._sp.;8736,Oligochaeta_Gen._sp.,8736,8,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Parapoynx_stratiotata;9461,Parapoynx_stratiotata,9461,1,NA,NA,Yes,NA,NA,NA,Lepidoptera
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Platycnemis_sp.;9156,Platycnemis_sp.,9156,4,NA,NA,Yes,NA,NA,NA,Odonata
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Sphaerium_sp.;6886,Sphaerium_sp.,6886,9,NA,NA,NA,Yes,NA,NA,Bivalvia
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Theodoxus_fluviatilis;7025,Theodoxus_fluviatilis,7025,2,NA,NA,NA,Yes,NA,NA,Gastropoda
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Tubifex_sp.;7115,Tubifex_sp.,7115,2,NA,NA,NA,NA,Yes,NA,Oligochaeta
LTR137_2014_30.9.2014,LTR137,LTR137_2014,30,9,2014,Viviparus_contectus;7157,Viviparus_contectus,7157,4,NA,NA,NA,Yes,NA,NA,Gastropoda
